"arv";"hi1";"hi2";"xvisc1";"xvisc2";"dap1";"dap2";"ht1";"ht2";"disc1";"disc2";"dmte1";"dmte2";"vmte"
61;9;13;0,051270792;0,053658403;19,52;19,52;26,8;26,8;14,2;11,98;14,4582911551005;12,2595201415334;0,0564848413200065
61;13;16;0,053658403;0,02814867;19,52;19,52;26,8;26,8;11,98;10,31;12,2595201415334;10,4052429416854;0,0303574889519764
61;16;23;0,02814867;0,033300882;19,52;19,52;26,8;26,8;10,31;4,98;10,4052429416854;5,28401846103591;0,0362088601202275
62;3;6;0,052150438;0,044736279;16,02;16,02;25,6;25,6;14,14;12,72;14,2631975968821;13,0499479018062;0,0438208735363728
62;6;10;0,044736279;0,044359288;16,02;16,02;25,6;25,6;12,72;11,27;13,0499479018062;11,3283824754027;0,0468933492498759
62;10;15;0,044359288;0,040966368;16,02;16,02;25,6;25,6;11,27;8,85;11,3283824754027;8,79873941618015;0,0401731098113968
63;4;7;0,04373097;0,053658403;13,82;13,82;22,3;22,3;11,74;10,8;11,909119917878;10,7718291527719;0,0305557576100394
63;7;11;0,053658403;0,055166367;13,82;13,82;22,3;22,3;10,8;9,18;10,7718291527719;8,85572931157757;0,0305631447137748
64;4;9;0,049260173;0,046495571;18,07;18,07;26,3;26,3;15,64;13,25;15,5996515065874;13,3514180894031;0,0825159155585674
64;9;14;0,046495571;0,03154159;18,07;18,07;26,3;26,3;13,25;10,7;13,3514180894031;10,6867712721282;0,0573598717787148
64;14;22;0,03154159;0,018849556;18,07;18,07;26,3;26,3;10,7;4,53;10,6867712721282;5,40909249233007;0,0434142389668725
65;3;7;0,053658403;0,060067252;16,6;16,6;25,6;25,6;14,83;13,09;14,7794547875641;13,0893148460112;0,0609978213739503
66;1,3;2;0,033049555;0,019226547;21,14;21,14;28,7;28,7;19,4;18,88;19,8219030895661;19,3108015263175;0,021113693014936
66;2;3;0,019226547;0,029907962;21,14;21,14;28,7;28,7;18,88;18;19,3108015263175;18,689620946405;0,0283602989404792
66;3;4;0,029907962;0,023876104;21,14;21,14;28,7;28,7;18;18,1;18,689620946405;18,2373947803973;0,0266650868002419
66;4;5;0,023876104;-0,000376991;21,14;21,14;28,7;28,7;18,1;17,16;18,2373947803973;17,7057176950819;0,0254186811429839
66;5;6;-0,000376991;0,023122122;21,14;21,14;28,7;28,7;17,16;16,49;17,7057176950819;17,1736435001105;0,0239593865683129
66;6;7;0,023122122;0,021237166;21,14;21,14;28,7;28,7;16,49;16,29;17,1736435001105;16,7431953127884;0,0225221853619297
66;7;8;0,021237166;0,019226547;21,14;21,14;28,7;28,7;16,29;15,64;16,7431953127884;16,2821908779821;0,0213923322061452
66;8;10;0,019226547;0,035814156;21,14;21,14;28,7;28,7;15,64;14,59;16,2821908779821;15,3057109154286;0,0392176904491185
66;10;12;0,035814156;0,030787608;21,14;21,14;28,7;28,7;14,59;13,83;15,3057109154286;14,2416977597007;0,0343666085202602
66;12;14;0,030787608;0,027394688;21,14;21,14;28,7;28,7;13,83;12,49;14,2416977597007;13,0305551490057;0,0293344120983835
66;14;18;0,027394688;0,041217696;21,14;21,14;28,7;28,7;12,49;10,44;13,0305551490057;10,5354494797821;0,0439868567062717
66;18;26;0,041217696;0,037824776;21,14;21,14;28,7;28,7;10,44;4,25;10,5354494797821;4,20791331384726;0,0386750499918334
67;2;4;0,052024774;0,050014155;19,88;19,88;27,2;27,2;18,77;17,66;18,2049434535435;17,1566730642691;0,0489073471209704
67;4;6;0,050014155;0,045113271;19,88;19,88;27,2;27,2;17,66;16,49;17,1566730642691;16,1692543102824;0,0436244230148416
67;6;9;0,045113271;0,057051323;19,88;19,88;27,2;27,2;16,49;14,74;16,1692543102824;14,7564295916038;0,0564400708378618
67;9;13;0,057051323;0,058810614;19,88;19,88;27,2;27,2;14,74;13,29;14,7564295916038;12,5686540263379;0,0590864669604506
67;13;16;0,058810614;0,031164599;19,88;19,88;27,2;27,2;13,29;10,74;12,5686540263379;10,7151350970224;0,0320041211227441
67;16;23;0,031164599;0,037196457;19,88;19,88;27,2;27,2;10,74;5,59;10,7151350970224;5,66904030297776;0,0391494180380145
68;2;4;0,03933274;0,038201767;17,97;17,97;26,5;26,5;16,16;15,34;16,478204041201;15,5142756655434;0,0401078477539121
68;4;7;0,038201767;0,050391146;17,97;17,97;26,5;26,5;15,34;13,77;15,5142756655434;14,195453933804;0,0520167954000179
68;7;11;0,050391146;0,05290442;17,97;17,97;26,5;26,5;13,77;12,15;14,195453933804;12,3095344848645;0,0555020834661175
68;11;15;0,05290442;0,039081413;17,97;17,97;26,5;26,5;12,15;10,08;12,3095344848645;10,094744825918;0,0396945877155107
68;15;23;0,039081413;0,036065484;17,97;17,97;26,5;26,5;10,08;4,58;10,094744825918;4,6604705424982;0,0372684658630124
69;2;4;0,056799995;0,050391146;20,99;20,99;27;27;18,96;17,92;19,2190288263866;18,1070938574528;0,0545101433594551
69;4;6;0,050391146;0,045238934;20,99;20,99;27;27;17,92;16,43;18,1070938574528;17,0619847079049;0,0485908130836368
69;6;8;0,045238934;0,038704421;20,99;20,99;27;27;16,43;15,77;17,0619847079049;16,0748604911054;0,0431591096457441
69;8;11;0,038704421;0,048631854;20,99;20,99;27;27;15,77;13,77;16,0748604911054;14,4386977213891;0,0550011500320973
69;11;16;0,048631854;0,058810614;20,99;20,99;27;27;13,77;10,96;14,4386977213891;11,2395437556486;0,0654725239493037
69;16;23;0,058810614;0,038830085;20,99;20,99;27;27;10,96;5,36;11,2395437556486;5,82904884467421;0,0426701272320841
70;3;7;0,053030084;0,067984065;17,06;17,06;25,1;25,1;15,03;13,25;15,2030603527691;13,4319858161278;0,0643884500520482
70;7;9;0,067984065;0,024127432;17,06;17,06;25,1;25,1;13,25;12,29;13,4319858161278;12,5037162249285;0,0264504944182724
70;9;14;0,024127432;0,046244244;17,06;17,06;25,1;25,1;12,29;9,51;12,5037162249285;9,82216463968529;0,0494056046314504
70;14;22;0,046244244;0,033803537;17,06;17,06;25,1;25,1;9,51;4,48;9,82216463968529;4,30145058470518;0,0344502145853526
71;3;6;0,048380527;0,043479642;16,04;16,04;25,5;25,5;14,42;13,07;14,2836682689478;13,065899786252;0,0439235408882942
71;6;10;0,043479642;0,046495571;16,04;16,04;25,5;25,5;13,07;11,26;13,065899786252;11,3309664198465;0,0469638394773724
71;10;14;0,046495571;0,034180528;16,04;16,04;25,5;25,5;11,26;9,48;11,3309664198465;9,32906212776765;0,0337029000272375
71;14;22;0,034180528;0,032295572;16,04;16,04;25,5;25,5;9,48;4,52;9,32906212776765;4,32305643938883;0,0317734878960906
72;3;7;0,042474333;0,050893801;14,81;14,81;25,1;25,1;13,64;11,95;13,1968084141585;11,6650827111581;0,048572611516005
72;7;13;0,050893801;0,051396456;14,81;14,81;25,1;25,1;11,95;9,18;11,6650827111581;9,0123526126959;0,0511209978383498
73;5;10;0,04611858;0,032798227;12,24;12,24;22,5;22,5;10,17;8;10,2612059608099;8,3150427769696;0,034417636730739
73;10;17;0,032798227;0,023876104;12,24;12,24;22,5;22,5;8;4,95;8,3150427769696;4,91423894830417;0,0250609693175334
74;2;6;0,047626545;0,040589377;19,61;19,61;24;24;17,97;16,5;18,0432444045443;15,9517783870996;0,0900897339051428
74;6;9;0,040589377;0,054412385;19,61;19,61;24;24;16,5;15,28;15,9517783870996;14,2376715947785;0,0537688929427681
74;9;13;0,054412385;0,055794686;19,61;19,61;24;24;15,28;13,24;14,2376715947785;11,6175217818934;0,0528786494015927
74;13;17;0,055794686;0,038830085;19,61;19,61;24;24;13,24;10,7;11,6175217818934;8,66102875172171;0,0329738736811186
75;2;4;0,043353979;0,040086722;18,54;18,54;26,6;26,6;17,02;16,34;16,9972561802704;16,0047596634149;0,0426660646093015
75;4;6;0,040086722;0,04033805;18,54;18,54;26,6;26,6;16,34;15,22;16,0047596634149;15,0904621020898;0,0379751711155794
75;6;9;0,04033805;0,049134509;18,54;18,54;26,6;26,6;15,22;14,1;15,0904621020898;13,7220637011723;0,0489851859326447
75;9;13;0,049134509;0,05051681;18,54;18,54;26,6;26,6;14,1;11,81;13,7220637011723;11,608640959856;0,0507679508286678
75;13;16;0,05051681;0,027771679;18,54;18,54;26,6;26,6;11,81;10,23;11,608640959856;9,83121684892464;0,02718411708904
75;16;23;0,027771679;0,035311501;18,54;18,54;26,6;26,6;10,23;5,32;9,83121684892464;4,87986551374325;0,0319931744783114
